operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5740401285,-58.5035610121",400000.0,USD,6064960.0,400000.0,,284.0,,1408.4507042253522,,,,http://villa-pueyrredon.properati.com.ar/zeq4_venta_casa_villa-pueyrredon_balcon_lavadero_parrilla_patio_terraza_quercia-propiedades
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6204532,-58.4029587",1748500.0,ARS,1743647.03,114998.09,55.0,37.0,2090.874363636364,47256.75675675676,1.0,,,http://san-cristobal.properati.com.ar/w1ud_venta_departamentos_san-cristobal
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Villa Tesei|,"-34.6284256,-58.64601135",140000.0,USD,2122736.0,140000.0,,,,,,,,http://villa-tesei.properati.com.ar/11elh_venta_casa_villa-tesei_garage_viillelcho-inmuebles
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,215000.0,USD,3259916.0,215000.0,172.0,75.0,1250.0,2866.6666666666665,,,,http://nordelta.properati.com.ar/ncxu_venta_departamentos_nordelta_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4805641,-58.5053185",125000.0,USD,1895300.0,125000.0,62.0,52.0,2016.1290322580649,2403.846153846154,1.0,,,http://acassuso.properati.com.ar/wbgd_venta_departamentos_acassuso_intendente-alfaro_100
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5773384,-58.5778467",,,,,154.0,130.0,,,,,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/um65_venta_local_general-san-martin
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,270000.0,USD,4093848.0,270000.0,0.0,0.0,,,,,,http://benavidez.properati.com.ar/nevu_venta_casa_benavidez_400
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5074,-58.4922",210300.0,USD,3188652.72,210300.0,0.0,73.0,,2880.821917808219,,3.0,,http://olivos.properati.com.ar/xhf5_venta_departamentos_olivos_balcon_lavadero_sum_toilette_garage_placard_estrenar
sell,PH,|Argentina|Capital Federal|Flores|,"-34.630355,-58.4587564",122000.0,USD,1849812.8,122000.0,101.0,74.0,1207.920792079208,1648.6486486486488,,,,http://flores.properati.com.ar/eb9p_venta_ph_flores
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.450429682,-58.9168476958",75000.0,USD,1137180.0,75000.0,0.0,47.0,,1595.7446808510638,,2.0,1200,http://pilar.properati.com.ar/owg7_venta_departamentos_pilar
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6118061,-58.43886",199500.0,USD,3024898.8,199500.0,100.0,95.0,1995.0,2100.0,,4.0,,http://caballito.properati.com.ar/od9h_venta_departamentos_caballito_acoyte-av-_600
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,75000.0,USD,1137180.0,75000.0,,25.0,,3000.0,,,,http://haedo.properati.com.ar/z1pm_venta_local_haedo_panisello-inmobiliaria
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7641799229,-58.4017200966",,,,,,,,,,,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/ke3v_venta_departamentos_lomas-de-zamora
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Ingeniero Adolfo Sourdeaux|,"-34.4976739507,-58.6644735227",70000.0,USD,1061368.0,70000.0,190.0,71.0,368.42105263157896,985.9154929577464,,,,http://ingeniero-adolfo-sourdeaux.properati.com.ar/fi8y_venta_local_ingeniero-adolfo-sourdeaux
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,108000.0,USD,1637539.2,108000.0,,58.0,,1862.0689655172412,,2.0,,http://tigre.properati.com.ar/zpmq_venta_departamentos_tigre_piscina_luminoso_garage_tenis_re-max-total-iv
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.60381,-58.41797",,,,,77.0,70.0,,,,3.0,,http://almagro.properati.com.ar/10bey_venta_departamentos_almagro_gimnasio_lavadero_parrilla_piscina_sum_luminoso_sauna_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Terrazas de Ayres|,,207000.0,USD,3138616.8,207000.0,,119.0,,1739.4957983193278,,3.0,,http://terrazas-de-ayres.properati.com.ar/dykd_venta_departamento_capital-federal
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.64542,-58.564937",90000.0,USD,1364616.0,90000.0,48.0,42.0,1875.0,2142.8571428571427,1.0,2.0,,http://ramos-mejia.properati.com.ar/10msq_venta_departamentos_ramos-mejia_lavadero_patio_maggio-propiedades_3lu
sell,apartment,|Argentina|Capital Federal|Mataderos|,"-34.658557,-58.510823",94000.0,USD,1425265.6,94000.0,,51.0,,1843.137254901961,6.0,2.0,,http://mataderos.properati.com.ar/11r9e_venta_departamentos_mataderos_balcon_sum_terraza_luminoso_garage_re-max-premium
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6026363624,-58.4264703397",125900.0,USD,1908946.16,125900.0,58.0,58.0,2170.689655172414,2170.689655172414,,3.0,1600,http://almagro.properati.com.ar/z2qi_venta_departamentos_almagro_lavadero_luminoso_impecable_predial-propiedades_c3a
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5367009,-58.5759231",,,,,,,,,,,,http://san-martin.properati.com.ar/11j4d_venta_departamentos_san-martin_garage_a-ferreyra-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.508166,-58.478379",180000.0,USD,2729232.0,180000.0,,56.0,,3214.285714285714,,2.0,,http://olivos.properati.com.ar/10a5r_venta_departamentos_vicente-lopez_balcon_lavadero_piscina_sum_vista_lujoso_garage_amoblado_amenities_placard_aire-acondicionado_estrenar_re-max-uno
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5599543233,-58.4529212466",178000.0,USD,2698907.2,178000.0,89.0,86.0,2000.0,2069.767441860465,1.0,,,http://belgrano.properati.com.ar/109w1_venta_departamentos_belgrano_o-higgins_2100_lavadero_dependencias_impecable_torqui-arquitectura-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4513588,-58.62627792",435000.0,USD,6595644.0,435000.0,,,,,,,,http://nordelta.properati.com.ar/12grv_venta_casa_nordelta_suite_hidromasaje_jardin_lavadero_parrilla_piscina_toilette_vestidor_luminoso_dependencias_estrenar_m-m-propiedades_bhs
sell,apartment,|Argentina|Capital Federal|Once|,"-34.6009844,-58.4009053",,,,,75.0,,,,3.0,3.0,3000,http://once.properati.com.ar/yajv_venta_departamentos_once_azcuenaga_700_gama-propiedades-casa-central
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6729998,-58.669988",55000.0,USD,833932.0,55000.0,70.0,48.0,785.7142857142857,1145.8333333333333,,3.0,,http://ituzaingo.properati.com.ar/yp2s_venta_ph_ituzaingo_coronel-niceto-vega_1900_balcon_lavadero_terraza_garage_gustavo-piccione-propiedades_3lk
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.943028,-57.995603",1950000.0,ARS,1944587.8,128250.66,,175.0,,11142.857142857143,,3.0,,http://la-plata.properati.com.ar/11886_venta_casa_la-plata_hidromasaje_terraza_garage_placard_re-max-diagonal
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Villa Tesei|,"-34.6248506,-58.6402116",120000.0,USD,1819488.0,120000.0,280.0,,428.57142857142856,,,,,http://villa-tesei.properati.com.ar/ny6h_venta_casa_villa-tesei
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6125486,-58.4329775",152000.0,USD,2304684.8,152000.0,73.0,59.0,2082.1917808219177,2576.271186440678,,2.0,,http://almagro.properati.com.ar/11lj3_venta_departamentos_almagro_balcon_lavadero_terraza_luminoso_garage_placard_estrenar_grupo-mega-rivada
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.719745,-58.312726",,,,,,,,,,4.0,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/100n6_venta_casa_quilmes_lavadero_piscina_toilette_vestidor_garage_re-max-diagonal-ii
sell,apartment,|Argentina|Capital Federal|Floresta|,"-34.6252894049,-58.4803381387",98000.0,USD,1485915.2,98000.0,55.0,51.0,1781.8181818181818,1921.5686274509803,,3.0,1500,http://floresta.properati.com.ar/upoc_venta_departamentos_floresta
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.6598749,-58.708699",80000.0,USD,1212992.0,80000.0,,,,,,,,http://san-antonio-de-padua.properati.com.ar/11ivs_venta_casa_san-antonio-de-padua_parrilla_vista_garage_amoblado_ingrid-garcia-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.550422,-58.485873",190000.0,USD,2880856.0,190000.0,,102.0,,1862.745098039216,5.0,5.0,,http://saavedra.properati.com.ar/xvci_venta_departamentos_capital-federal_ruiz-huidobro-av-_3700_balcon_lavadero_toilette_luminoso_garage
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6001483,-58.4350161",125000.0,USD,1895300.0,125000.0,50.0,50.0,2500.0,2500.0,,3.0,1400,http://villa-crespo.properati.com.ar/l99z_venta_departamentos_villa-crespo_ramirez-de-velasco-juan_200
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5972741,-58.3856204",369900.0,USD,5608571.76,369900.0,0.0,150.0,,2466.0,,4.0,3370,http://barrio-norte.properati.com.ar/xlc7_venta_departamentos_barrio-norte_baulera_suite_lavadero_luminoso_dependencias_electrogeno
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.5992438171,-58.4251966841",158000.0,USD,2395659.2,158000.0,,47.0,,3361.7021276595747,6.0,2.0,,http://almagro.properati.com.ar/krml_venta_departamentos_almagro_estado-de-palestina_1000
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6013646,-58.4348718",150277.0,USD,2278559.98,150277.0,53.0,44.0,2835.4150943396226,3415.3863636363635,,2.0,,http://villa-crespo.properati.com.ar/10awq_venta_departamentos_villa-crespo_parrilla_piscina_lujoso_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497524,-58.5668757",85000.0,USD,1288804.0,85000.0,65.0,65.0,1307.6923076923076,1307.6923076923076,,,,http://castelar-moron.properati.com.ar/g9xp_venta_departamento_castelar
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.508160012,-58.5006879487",160000.0,USD,2425984.0,160000.0,99.0,99.0,1616.1616161616162,1616.1616161616162,,4.0,,http://olivos.properati.com.ar/12gxc_venta_ph_olivos_lavadero_dic-propiedades_c80
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4465229,-58.6338743",480000.0,USD,7277952.0,480000.0,260.0,260.0,1846.1538461538464,1846.1538461538464,,,,http://nordelta.properati.com.ar/10egq_venta_casa_nordelta_suite_lavadero_parrilla_piscina_terraza_toilette_vestidor_dependencias_garage_aire-acondicionado_losa-radiante_get-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,250000.0,USD,3790600.0,250000.0,372.0,180.0,672.0430107526881,1388.888888888889,,5.0,,http://ramos-mejia.properati.com.ar/s8zv_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4843171,-58.5574932",850000.0,USD,12888040.0,850000.0,1672.0,465.0,508.3732057416268,1827.956989247312,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/sq2c_venta_casa_bs-as-g-b-a-zona-norte
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6267858,-58.4253358",1396000.0,ARS,1392125.29,91814.31,39.0,35.0,2354.2130769230766,39885.71428571428,,1.0,,http://san-cristobal.properati.com.ar/zslq_venta_departamentos_san-cristobal_balcon_hidromasaje_lavadero_sum_sauna_lujoso_amenities_nucifora-propiedades_crr
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,,350000.0,USD,5306840.0,350000.0,300.0,200.0,1166.6666666666667,1750.0,,4.0,,http://lomas-de-zamora.properati.com.ar/rvsp_venta_casa_lomas-de-zamora
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,100000.0,USD,1516240.0,100000.0,,36.0,,2777.777777777778,,2.0,,http://haedo.properati.com.ar/s523_venta_departamentos_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.3983206505,-58.6516513367",192000.0,USD,2911180.8,192000.0,108.0,95.0,1777.7777777777778,2021.0526315789475,,3.0,4000,http://nordelta.properati.com.ar/wy1i_venta_departamentos_nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,85000.0,USD,1288804.0,85000.0,,42.0,,2023.809523809524,,2.0,,http://haedo.properati.com.ar/s9m0_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,,190000.0,USD,2880856.0,190000.0,935.0,200.0,203.20855614973263,950.0,,,,http://maschwitz.properati.com.ar/xfco_venta_casa_maschwitz_0
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5337326,-58.4789248",255000.0,USD,3866412.0,255000.0,125.0,101.0,2040.0,2524.7524752475247,,5.0,,http://florida.properati.com.ar/115e3_venta_ph_florida_lavadero_parrilla_patio_toilette_vista_garage_impecable_bellagamba_b72
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Paso del Rey|,"-34.632007,-58.75823",360000.0,USD,5458464.0,360000.0,,300.0,,1200.0,,6.0,,http://paso-del-rey.properati.com.ar/xvm7_venta_quinta_moreno_suite_parrilla_piscina_quincho_luminoso_garage
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.615582,-58.458885",195000.0,USD,2956668.0,195000.0,,87.0,,2241.3793103448274,,4.0,,http://caballito.properati.com.ar/11c8n_venta_departamentos_flores_balcon_lavadero_toilette_vista_electrogeno_garage_placard_re-max-premium
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,"-34.40255737,-58.65460968",138000.0,USD,2092411.2,138000.0,,,,,,,,http://barrio-portezuelo-nordelta.properati.com.ar/10f02_venta_departamentos_barrioportezuelo_balcon_baulera_lavadero_parrilla_piscina_sum_garage_tenis_aire-acondicionado_m-m-propiedades_bhs
sell,apartment,|Argentina|Capital Federal|San Nicolás|,"-34.604215,-58.383689",72000.0,USD,1091692.8,72000.0,46.0,46.0,1565.2173913043478,1565.2173913043478,,4.0,,http://san-nicolas.properati.com.ar/yucg_venta_departamentos_puerto-madero_center-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4488673,-58.7487399",225000.0,USD,3411540.0,225000.0,,210.0,,1071.428571428571,,3.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/11g53_venta_casa_bs-as-g-b-a-zona-norte_colectora-oeste-ramal-pilar_suite_gimnasio_lavadero_parrilla_piscina_sum_vestidor_dependencias_tenis_impecable_re-max-central
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7539810901,-58.40133099",135000.0,USD,2046924.0,135000.0,0.0,65.0,,2076.923076923077,,3.0,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/x31m_venta_departamentos_lomas-de-zamora
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,120000.0,USD,1819488.0,120000.0,214.0,121.0,560.7476635514018,991.7355371900826,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/uwou_venta_casa_bs-as-g-b-a-zona-norte_bogado-cnel-felix_1500
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Tortugas Country Club|,"-34.4487065235,-58.7485161249",1200000.0,USD,18194880.0,1200000.0,430.0,350.0,2790.6976744186045,3428.5714285714284,,6.0,8000,http://tortugas-country-club.properati.com.ar/z44f_alquiler_casa_tortugas-country-club_suite_hidromasaje_jardin_lavadero_parrilla_piscina_toilette_dependencias_garage_izrastzoff-agentes-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4678827,-58.5072155",2200000.0,USD,33357280.0,2200000.0,1708.0,695.0,1288.056206088993,3165.4676258992804,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/n7ei_venta_casa_san-isidro_belgrano_800
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,"-34.6581051,-58.5336866",115000.0,USD,1743676.0,115000.0,84.0,70.0,1369.047619047619,1642.857142857143,,3.0,,http://lomas-del-mirador.properati.com.ar/11bi4_venta_ph_lomas-del-mirador_suite_lavadero_patio_luminoso_amoblado_aire-acondicionado_mp-inmuebles
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Villa Adelina|,"-34.50088,-58.553867",250000.0,USD,3790600.0,250000.0,,160.0,,1562.5,,5.0,,http://villa-adelina-san-isidro.properati.com.ar/11mng_venta_ph_villa-adelina_suite_jardin_lavadero_parrilla_piscina_terraza_vestidor_luminoso_impecable_placard_aire-acondicionado_re-max-data-house
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,125000.0,USD,1895300.0,125000.0,10.0,100.0,12500.0,1250.0,,4.0,,http://ramos-mejia.properati.com.ar/s8nf_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Altos de Hudson II|,,,,,,60.0,60.0,,,,2.0,,http://altos-de-hudson-ii.properati.com.ar/12qs0_venta_departamentos_altos-de-hudson-ii_parrilla_garage_o-keefe-inmobiliaria-rural-y-urbana
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4785182,-58.492539",1170000.0,USD,17740008.0,1170000.0,602.0,495.0,1943.5215946843853,2363.6363636363635,,,,http://martinez.properati.com.ar/10w3h_venta_casa_martinez_pueyrredon-gral-_1200_balcon_baulera_suite_hidromasaje_jardin_lavadero_parrilla_piscina_quincho_toilette_vestidor_luminoso_dependencias_garage_impecable_northside-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,,379000.0,USD,5746549.6,379000.0,900.0,207.0,421.1111111111111,1830.9178743961352,,,,http://rincon-de-milberg.properati.com.ar/117zb_venta_casa_rincon-de-milberg_0_baulera_suite_jardin_lavadero_parrilla_piscina_terraza_toilette_vestidor_luminoso_vista_dependencias_garage_aire-acondicionado_rosario-zuviria-propiedades
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.637261,-58.36907",1278138.0,ARS,1274590.46,84062.58,42.0,38.0,2001.49,33635.21052631579,,1.0,,http://barracas.properati.com.ar/11hg3_venta_departamentos_barracas_balcon_parrilla_piscina_sum_luminoso_garage_amenities_placard_aire-acondicionado_di-mitrio-inmobiliaria_90i
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,1100000.0,USD,16678640.0,1100000.0,1200.0,550.0,916.6666666666666,2000.0,,,,http://nordelta.properati.com.ar/n6xo_venta_casa_nordelta_200
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.597101,-58.437714",64900.0,USD,984039.76,64900.0,39.0,39.0,1664.1025641025642,1664.1025641025642,,2.0,,http://villa-crespo.properati.com.ar/10ata_venta_departamentos_villa-crespo_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.412060639,-58.5873162325",205000.0,USD,3108292.0,205000.0,88.0,79.0,2329.5454545454545,2594.93670886076,3.0,3.0,2000,http://tigre.properati.com.ar/yew2_venta_departamentos_tigre_balcon_baulera_lavadero_parrilla_toilette_luminoso_vista_garage_argovia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Muñiz|,"-34.5463923,-58.6984606",,,,,,,,,,,,http://muniz.properati.com.ar/109gp_venta_departamentos_muniz_balcon_garage_estrenar_n-ledesma-propiedades
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.610243,-58.360953",930000.0,USD,14101032.0,930000.0,,160.0,,5812.5,6.0,3.0,,http://puerto-madero.properati.com.ar/xtex_venta_departamentos_puerto-madero_suite_gimnasio_hidromasaje_lavadero_piscina_quincho_sum_vestidor_sauna_lujoso_garage_tenis_aire-acondicionado_losa-radiante
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4366124,-58.5844121",187000.0,USD,2835368.8,187000.0,102.0,79.0,1833.3333333333333,2367.0886075949365,1.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11ce8_venta_departamentos_tigre_doctor-luis-garcia_1700_suite_lavadero_piscina_terraza_toilette_vestidor_garage_placard_losa-radiante_piuma-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|José C Paz|,"-34.5212349,-58.7306546",70000.0,USD,1061368.0,70000.0,0.0,,,,,,,http://jose-c-paz-bs-as-g-b-a-zona-norte.properati.com.ar/11loy_venta_ph_san-miguel_terraza_preiti-estudio-inmobiliario_dbb
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,,90000.0,USD,1364616.0,90000.0,85.0,85.0,1058.8235294117646,1058.8235294117646,,,,http://la-matanza.properati.com.ar/iz7l_venta_casa_la-matanza
sell,store,|Argentina|Capital Federal|,,180000.0,USD,2729232.0,180000.0,180.0,,1000.0,,,,,http://capital-federal.properati.com.ar/11z80_venta_local_balvanera_patio_bw-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.5012706,-58.4869412",370000.0,USD,5610088.0,370000.0,322.0,322.0,1149.0683229813665,1149.0683229813665,,5.0,,http://la-lucila.properati.com.ar/yw8g_venta_casa_la-lucila_suite_jardin_lavadero_parrilla_toilette_vestidor_dependencias_solimano-dal-pos-inmuebles
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,55000.0,USD,833932.0,55000.0,,22.0,,2500.0,,1.0,,http://ramos-mejia.properati.com.ar/11h6z_venta_departamentos_ramos-mejia_patio_santa-ana-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,1250000.0,USD,18953000.0,1250000.0,900.0,600.0,1388.888888888889,2083.333333333333,,,,http://nordelta.properati.com.ar/10qot_venta_casa_nordelta_0_suite_lavadero_patio_piscina_terraza_vista_dependencias_garage_aire-acondicionado_losa-radiante_mieres-nordelta
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4567467,-58.5725682",65000.0,USD,985556.0,65000.0,,87.0,,747.1264367816092,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/g6at_venta_ph_san-fernando
